ratingValue,location,year,processedTitle,processedArticle,polarity,Sentiment
1,united kingdom,2020,want refund,cancelled return flight feb geneva gatwick due storm ciara rebooked onto later flight cancelled well since heard nothing left buy new return flight tried calling several time every day answering phone claiming busy talk customer cancelled flight want refund far way getting,0.030194805194805194,Positive
9,mexico,2020,crew amazingly kind lovely,mexico city manchester via london plane mexico city london smooth entertainment quite nice food ; although chose window seat never informed actually window wall crew amazingly kind lovely theyre always checking even got magnum loved airline first flight ever,0.43571428571428567,Positive
8,united kingdom,2020,good experience major complaint,london heathrow sofia good experience onboard one ba recently refreshed cabin although unfortunately without inseat power supply contrary stated website aircraft type due get inseat power following refresh another thing add list inconsistency product however flight overall good usual extremely efficient preflight experience heathrows excellent fast track security fast expected gallery club lounge pretty good crowded boarding smooth priority boarding honoured usual crew excellent provided attentive service plently drink run given slightly longer distance flight food pretty good shorthaul business class offering found seat pretty comfortable legroom reasonable ft chap overall good experience major complaint,0.21709770114942528,Positive
1,australia,2020,arriving late board,fly melbourne manchester via london singapore july arriving late board heathrow flight checkinstaff discussed dilemma supervisor option find way heathrow somehow managed get heathrow time singapore melbourne boarding pas issued told manchester heathrow flight missed heathrow singapore cancelled,0.25,Positive
3,united kingdom,2020,pathetic premium cabin,madrid london keep giving benefit doubt thing getting worse better cramped business class seat middle table frankly pathetic premium cabin despite every statement make catering improvement simply refer meal photo route see severely cut back meal portion cost iberia staff madrid nice cabin staff okay overall club europe worth money waste money,0.027272727272727268,Positive
7,australia,2020,fly airline,prague london first time flown flight departed earlier intended got heathrow minute early however heathrow plane way arrived early negative checkin partly website fault done online check selected amount bag said would pay extra spent forever checkin pay £ bag apart negative delay would definitely fly airline,0.061111111111111116,Positive
7,united kingdom,2020,breakfast become rather perfunctory,johannesburg london whoever designed refurbished gallery lounge jnb understanding acoustic every syllable facetime conversation audible foot away add different language degree inebriation recipe unrelaxing experience thankfully upper deck civilised efficient slightly distant cabin crew ensured everyone fed watered hour takeoff allowing plenty time sleep food mediocre given expecting anything ba business class product white company bedding gimmick genuine enhancement breakfast become rather perfunctory pastry bread apart solitary croissant arrival chilly lhr ahead schedule curbside minute landing reliability currently ba strongest card,-0.09999999999999999,Negative
3,united kingdom,2020,disappointing service,la vega gatwick disappointing service club world felt like travelling economy ( attitude ) especially considering high cost flight ( paid half much le business class return australia ) got bad start offered one third glass champagne ( cm bottom glass ) initial drink take ordered queried got lecture wine arrived dinner asked second time ( stock first choice ) second glass wine offered yes could used call button glass champagne one glass wine offered hour business class flight initial bottle water glass water dinner water offered got went galley ask good news food good well presented although promised ( menu ) selection pastry breakfast served ( later walked past galley see crew eating breakfast ) dutifully filled preorder card breakfast find asked breakfast sleeping impossible due temperature high actually thought fever ( drenched sweat ) spoke colleague used flying ultra long haul middle eastern airline used hot cabin crazy crew dropped temperature hour landing ( presumably wake u ) bearable enough sleep combined dry cabin air unpleasant need say anything much eight across seating know seat upgraded next year cramped sitting next window like semireclined position take landing though fairly big shoulder found seat width restrictive nowhere put spectacle bottle water lying second aisle join economy passenger queuing disembark quick point member cabin crew introduce via general pa announcement seat forgive addressed service budget airline level really need much much better ground staff la vega fast friendly efficient lounge something dark age wooden panel,0.015934959349593502,Positive
5,sweden,2020,roller coaster incompetence,san diego stockholm via london written review immediately landing would zero ten realise would unfair game two half inflight experience immeasurably improved year ago food club excellent cabin crew attentive professional pilot best industry ife absolutely fine club world product competitive better european airline lufthansa street ahead u carrier problem start anything go wrong frequently given mostly old fleet especially noncore route case flight cancelled due inbound aircraft ( ancient ) going technical comedy error first hotel voucher said ‘ holiday inn san diego cue horde passenger looking shuttle bus wrong place arriving hotel booking etc etc next replacement flight clunky app kept saying error reason eventually full website pc showed replacement flight booking ref statement offered confirmed whatever calling talk ‘ failed security know billing address specific booking done company travel department despite full executive club account associated booking could used next day went take replacement flight alaska airline newark sa stockholm despite getting boarding card making seat plane pulled minute takeoff paid flight reservation created ticket issued booked roundabout route back via chicago plus hour layover pm getting home hour original reservation later spotted next flight would get home much sooner ticket available online called explanation agreed ‘ exceptionally change flight complained finally arrived home hour delay roller coaster incompetence summary go well better staff heroic inflight job old plane rubbish back office infrastructure plain incompetence mean airline hell anything go wrong bear mind travelling business class know treat economy passenger,0.09261621315192745,Positive
10,denmark,2020,thank service kindness,th december flight departure got purse stolen nyc money passport thanks kind stranger managed get danish embassy get temporary passport arrived jfk airport late allowed drop luggage tear eye went desk sell ticket employee kind helpful booked next flight free got security without wait line informed flight crew happened finally sat flight crew kind gave water food food whole day money want say thank service kindness making sure got back denmark safely overwhelmed kindness staff thank,0.275,Positive
8,united states,2020,acceptable service,phoenix london since moving usa flying past overall provide acceptable service choose seat club world carefully crew right mood surpass expectation new menu service offering significantly better past wine list interesting flight crew engaging food good departed phx early arrived lhr early immigration baggage took minute manage expectation disappointed club world,0.10554445554445555,Positive
5,united kingdom,2020,saving grace superb cabin staff,london heathrow bangkok done route time year first time probably last economy old plane need upgrade poor entertainment system uncomfortable seat especially + hour flight know theyre starting upgrade plane still long time away saving grace superb cabin staff economy,0.04444444444444443,Positive
6,india,2020,service good,mumbai boston via london flight really good catering excellent flight even service good however seat limited legroom due ife box blocking space front also misplaced tennis racket checked really weird policy cant carry single sport equipment cabin baggage instead check ground staff rude logan airport boston also took week deliver racket house even though arrived boston hr come even contacting ba baggage customer service speaking rudely always tried cut call like minute without even listening concern need improve ground experience,0.08321428571428566,Positive
1,united states,2020,refund seat assignment,purchased roundtrip ticket wife travel orlando florida accra ghana purchased advance seat assignment unfortunately gave seat paid one four international leg roundtrip fighting get refund seat assignment provided refund $ despite several phone call filing multiple online call providing detailed fightcontinues customer service really poor never purchase advance seat assignment,-0.08333333333333333,Negative
7,canada,2020,still consider airline,toronto geneva via london stopped flying three year ago dramatically downgraded service apparently thing improved somewhat since decided give another try overall happy experience save two major gripe plus side flew new aircraft comfortable albeit usual narrow seat modern aircraft ( airline ) legroom generous seemed official pilot good informative always quality food longhaul definitely improved since bad old day soggy pasta droopy sandwich ; rather enjoyed meal served nice large tray ife adequate though surprisingly dated new aircraft cathay pacific far superior two major downside new basic economy fare really pesky serf disgruntle passenger really need get rid virtually everyone longhaul check bag please include airfare type wanted nickleanddimed id fly gatwick charter airline also able choose seat even time checkin infuriating automatically allocated middle seat even though entire rear half plane empty go show get middle seat unless pay thankfully lady checkin changed window seat free charge asked nicely complimentary catering shorthaul seeing virtually passenger flying tofrom heathrow connecting tofrom longhaul flight spent least $ airfare resented drink snack included shorthaul segment trip treating connecting passenger lowcost airline paid dollar short trip would get rid two new feature would hesitate fly everything else trip pleasant would still consider airline,0.1805890538033396,Positive
9,united kingdom,2020,sleeping quite impossible,hong kong london heathrow one best flight premium cabin service seat food wine among best experienced gripe cabin temperature quite warm sleeping quite impossible first even pyjama provided cabin attendant bed nice touch would hesitate flying first class next flight,0.4033333333333333,Positive
3,france,2020,layout boeing cabin poor,san jose amsterdam via london layout boeing cabin poor rearmost seat luggage bin ( row e f ) addition crew fill bin outer seat ( row k j ) bag blanket would recommend,-0.4,Negative
1,singapore,2020,luggage loaded,singapore paris via london flight ok dated seating shakey arm comfortable serviceable experience however luggage loaded onto flight second time happened despite hour flight hour stopover hour flight paris make effort inform u time issue instead travelling around hour wait baggage come clear realised missing sunday shop close lunchtime also left little time buy emergency item despite knowing loaded baggage could find way send quicker hour arrival meaning day paris spent without luggage,0.06406250000000001,Positive
9,poland,2020,everything went like clockwork,warsaw london everything went like clockwork nothing could disliked flight professional crew beam face new aircraft ( important choose seat row aneo seat old type pinnacle seat better legroom ) informative captain told u expected turbulence taken ( much appreciated ) time landing good atmosphere board food euro traveller unfortunately longer free however ba executive club pay food & drink avios convenient drawback could find long queue bag checkin warsaw airport opened checkin counter approx people rather enough,0.12972027972027972,Positive
2,united kingdom,2020,offer kid free zone,london bangkok used importantly deliver promise longer disappointing food outdated uncomfortable seat appalling baggage handling lhr mediocre crew service onboard customer service online bad recent experience early january put next couple newborn baby club world overnight flight lhr bkk baby scream could sleep cabin full could move couple nice apologetic bear hour long haul flight together however dealing customer service appalling going offer kid free zone club world people need work sleep,-0.10666666666666665,Negative
7,india,2020,comfortable flight,overall comfortable flight flight took time reached time really excited fly since changed aircraft boeing boeing known queen sky flight attendant nice professional towards passenger best speed boarding process since flight full took everything went well first flight also flight time went short atlantic due great tail wind second flight mumbai flight attendant polite respectful gave best service however lunch service ran vegetarian food option fetch vegetarian food cabin even give crew meal passenger vegetarian overall flight good shortcoming older fleet like lack usb port power outlet old ife ife box front block legroom need refurbish old cabin boeing boeing still plan use longer flight,0.3416666666666667,Positive
1,united kingdom,2020,husband seat broken,los angeles london th january husband seat broken customer service manager rude made insinuation intention dreadful way end honeymoon left bitter taste truly horrendous experience,-0.36,Negative
2,united kingdom,2020,food bad,gatwick cancun flight late food bad possible change paid internet work time advised report instruction,-0.33333333333333326,Negative
9,united kingdom,2020,could fault one aspect service,fantastic flight travelled solo london gatwick glasgow club europe cabin could fault one aspect service arrived gatwick around hour prior departure club world passenger entitled fast track security gatwick quick staff pleasant enough lounge gatwick clean modern made nice relaxing start journey boarding quick flight departed ontime landed minute early crew attentive friendly inflight meal delicious ( smoked salmon served curried rice ) overall really lovely flying experience eversoslightly leg room inflight entertainment id given flight fantastic crew credit airline,0.34950980392156866,Positive
10,united kingdom,2020,great service,rio de janeiro london heathrow love aircraft class business world traveller plus economy class cabin business class front row rear row seat opinion seat window seat bit space usual seat ( little extra help ) private tucked behind second galley area toilet side jk settled sleep evening meal crew accommodating offered water bottle immediately good hour sleep normal woke minute breakfast really enjoyed fruit yoghurt muesli full english breakfast great service good flight felt fully relaxed,0.18861111111111112,Positive
3,united kingdom,2020,disappointed service,gatwick tirana incredibly disappointed service provided flight virtually impossible differentiate made flight different economy business class passenger boarded time economy class passenger curtain dividing economy class business class people economy class taken liberty removing cabin bag space seat three seat behind seat seat economy difference middle seat empty thus creating divide window aisle seat encountered odd problem meal well lovely cabin crew member notified choice eat pasta dinner choice finished better economy pay le get service flight left time landed early opinion best inflight wfi service pound get unlimited high speed wifi stream youtube video offer cheaper package well get unlimited text,0.013589743589743611,Positive
3,united kingdom,2020,staff incredibly rude lazy,partner spent christmas tokyo flight enjoyable staff polite helpful ran smoothly experience back home completely different staff incredibly rude lazy flight hour mid flight partner asked bottle water lady rudely said going way partner could head back help partner headed back two lady sitting requested pointed shelf partner got water tv stopped working mid flight also period minute asked staff could fix problem lady said would try sighing year old deciding airline brand remain loyal tell terrible customer service,-0.04111111111111111,Negative
5,saint kitts and nevis,2020,job worth high handed attitude,london hong kong entrance business lounge sign saying silver gold member membership dropped bronze wife remained silver reception desk asked bronze allowed told could enter guest wife got entrance showed boarding pass assume lady must overheard previous conversation wife asked bringing guest warm greeting job worth high handed attitude neither rep bothered check boarding pas properly done would seen business class ticket right enter steam anyway fortunately cabin staff friendly much nicer,0.23933862433862435,Positive
3,united kingdom,2020,product tired,istanbul london wait age check flight advised turn hr departure time check wait minute check staff turned staff surly rude flight ife free drink snack map track flight onboard crew bit chaotic serving & food purchase flight delayed much relatively smooth however product tired slightly pathetic,-0.18,Negative
2,united kingdom,2020,sandwich left purchase,london bucharest flight hot food finished half way seated row time food cart reached row sandwich left purchase fitting cabin horrendous seat change one row h take cost additional gbp,0.14583333333333334,Positive
9,united kingdom,2020,another good flight,london heathrow rio de janeiro usual aircraft route one favourite aircraft today first class flown empty usually offer club world flight full seated f aisle seat one middle seat pleasant away toilet ab next galley area great day flight food ( preordered ) good usual plenty drink offered crew keen assist nothing trouble watch film already previous long haul really looking much rest long day getting cold arrived late due technical problem heathrow managed fix problem taxiway runway hour must say really need told trying fix problem rather return departure gate another good flight,0.07326388888888888,Positive
3,greece,2019,provide free food drink,london athens aircraft flight quality good provide free food drink unacceptable sufficient supply good selling ended quickly,0.5333333333333333,Positive
1,united kingdom,2019,way expected service,copenhagen london super slow wait bus delayed also packed bus tight people far arrival terminal service bad staff coming terminal worst terminal heathrow food beverage board terrible price price airline ticket whole experience way expected service time staff,-0.2939153439153439,Negative
6,vietnam,2019,onboard charity collection inappropriate,budapest billund return via london dec aircraft checkin budapest narrow timeslot hour departure long queue recognised oneworld elite flyer ( hold gold card qatar ) checkin struggle get bag accepted inscribed luggage denied lounge access qr honour rd party lounge unless flying qr oneworld lounge budapest us menzies lounge would accept unless entitled oneworld card different qatar status london granted access oneworld lounge onboard food drink hefty price tag water free flight full time found onboard charity collection fa inappropriate intrusive luggage delivered perfectly return trip ( leg ) full flight departed slightly early granted lounge access billund decent king amlet gallery first london load good hot food good beer wine onboard ife seat recline mediocre cheap ffp among best oneworld gold status rewarding,0.31862745098039214,Positive
7,united kingdom,2019,good overall experience,sofia london good overall experience departure experience let poor airport lounge sofia complete failure honour priority boarding flight experience generally good arrival experience heathrow good efficient,0.21190476190476187,Positive
10,united kingdom,2019,cabin crew friendly,husband wonderful flight barbados cabin crew friendly nothing much trouble josey team made journey amazing flown virgin many year say night day tank staff amazing future many thanks,0.3972222222222223,Positive
1,germany,2019,delayed min,london munich december delayed min dated clean boarding process slow asking passenger check hand luggage turn plane half empty complementary drink snack served flight buy onboard economy never,-0.05,Negative
1,united kingdom,2019,middle name ticket,hong kong london booked return ticket sister though provided travel document detail required however got airport found sister middle name ticket therefore match passport name refused let fly much hassle sister getting temporary visa enable fly however landing london acknowledged may problem flying back taiwan igot contact ba executive phone helpline service yet spending day speaking caused speak numerous different people telling different thing still resolved issue ticket middle name refusing alter ticket information add sister middle name onto ticket helpful phone asked add middle name interested try solve issue hand insistent speaking sister taiwan told unable speak english translate question allow put phone however spoke english,0.10333333333333332,Positive
1,united states,2019,charged time one bag,husband used fly london paris past august arrived airport needed pay bag charged time one bag assured charge go trying get refund since give phone number call claim never answer phone claim online never respond email sent bank statement credit card statement showing charged time one bag month later finally respond claim claiming two bag despite fact sent documentation showing charge confirmed bank credit card charge gone saw two charge since two bag owe money force communicate via email respond owe $ usd refuse give money point,0.19,Positive
4,australia,2019,cabin manager greet,new york london last flight pm clearly cheaper version respect boeing certainly showed age ife screen tiny seat well used flight time quick ( hour ) thats fa highly professional point unfriendly f & b standard taken eaten something earlier one world emerald cabin manager greet small touch grand scheme thing mean little acknowledgement spend time money carrier ( usually followed drink two ),0.027427334570191704,Positive
1,united states,2019,proof paid,austin london along $ purchase price two roundtrip ticket wife daughter charged additional $ seat reservation ensure sat together went check seat reservation ( direction ) given away family sit different seat back home applied refund $ seat fee told proof paid credit card charge email confirmation clearly stating charge made process upload document,0.03333333333333334,Positive
1,united kingdom,2019,flight delayed,london glasgow flight delayed like one delayed every week like bad joke really poor yet expensive airline recommend traveller,-0.5333333333333333,Negative
9,united states,2019,flight delight,london san francisco flight delight friendly relaxed crew good food wine main deck club world cabin nearly empty manage expectation club world everything go disappointed yes rollout new club world suite long time coming however food service improved considerably trying valiantly regain long gone moniker world favourite airline seen better day however given theyre removed airline passenger service take opportunity fly one theyre gone gradually regaining confidence,0.1661845730027548,Positive
1,united kingdom,2019,awful rude airline,toulouse london able bodied fit customer silver member seated emergency exit seat id put away item fastened seatbelt full compliance regultions cabin crew member came row point security exit safety card listening responding despite ordered take cabin pressure equalizer called earplug explained needed keep protect ear door already closed suffer ear problem fly told could hear perfectly demonstrated vocal exchange despite kept talking threatened remove seat fail follow order begrudgingly took ordered removed seat pointed already asked speak purser came see take told cabin crew member unnecessarily rude needed customer care training indeed look new job wrote complaint even bothered respond awful rude airline,0.05719696969696971,Positive
8,sweden,2019,seat economy,london heathrow stockholm business class shorthaul seat economy one sitting middle seat get served drink food proper gin g & good food,0.2333333333333333,Positive
1,united kingdom,2019,limited recline seat seat,johannesburg london limited recline seat hour overnight flight checked asked told good seat completed complaint asked thought ok come representative allowed lie never flying,0.20714285714285713,Positive
7,united kingdom,2019,overall good flight,johannesburg london recently refurbished first club world lounge jnb failed resolve congestion passenger two evening flight lhr descend table space eating food improved poor acoustic mean intrusion privacy cry baby facetime call add restless maelstrom human activity boarding reasonably quick although usual confusion group queue predominantly young mixed fleet crew competent lacked finesse kept getting drink order muddled meal service took age unidentified problem heating main course food bad finally served cabin temperature hot slept quite well arrival ten minute ahead schedule baggage collection quick overall good flight despite aged club world product,0.018541666666666668,Positive
9,sweden,2019,crew friendly,london heathrow miami flying boeing unfortunately done much work first class aircraft seat flat bed wedge front even make bed small since narrow foot get clamped sleep side seat business class example qatar still think first class ticket include wifi always service excel crew friendly helpful meal impeccable,0.09444444444444446,Positive
8,sweden,2019,excellent service,stockholm london heathrow always work excellent service ground air still good gin aboard decent g & even meal business look like came economy taste great,0.6666666666666667,Positive
1,united states,2019,utter nightmare,london new york jfk booked brussels airline two u cancelled flight rerouted u flight bru london fine transatlantic leg heathrow airport terminal utter nightmare never go heathrow however review ba jfk aircraft sorry state junked year ago gall call service business class seat tiny wrapped plastic chicken coop partition rattled even fell several occasion let add faced backwards looked filthy wall cabin service friendly food actually quite decent aside understand horrendous welldeserved reputation never,-0.0732093663911846,Negative
3,united kingdom,2019,shortage staff,first thing shortage staff business cabin quite large eight across seem serviced one two people side meant drink takeoff appear hour order taken unfortunately although pleasant staff mark appeared undertrained asked young man turn reading light claimed showed one seat fiddling said must broken end flight discovered switch despite newly configured plane dividing screen kept dropping ask cup tea time choice two red two white wine considering number people business section understand would offer third port menu never offered cheese every time next course came setting ready accept due plate glass previous course many people clutter uncleared hour end meal course quite small portion end meal ready mini snack big eater peckish layout business cabin cramped could stretch seat legroom extremely narrow people centre two row window seat climb passenger mean one easy seat either climb climbed wonder expect bad design accepted business market travel many airline business still bottom pile reluctantly last one would use centre window seat food drink served effectively service hatch across customer unfortunately upon arrival bridgetown team get better one hour minute waiting fast tracked luggage approached guy wearing tabard shrugged shoulder found another guy worked ground staff went outside found case sitting tarmac nothing,0.060438311688311694,Positive
5,belgium,2019,lack personalized attention,brussels bangkok via london club world london bangkok nov seat c boeing seat configuration business cabin give cabin crowded impression seat comfortable flat bed ( +mattress ) good selection entertainment although rather small screen food menu offer different choice starter main course dessert food disappointing smoked salmon starter beef main course soup cold mybeef overcooked ) quantity economy classlike service friendly personal used adressed name fly business class serving meal forget serving wine amount cabin crew enough crowded business class cabin dinner went sleep seat turned real bed extra mattress good pillow space narrow difficult make bed bed made place put personal stuff real good night sleep though seat aisle step someone leg go toilet toilet small simple cleaned frequently enough woke breakfast service running breakfast good yoghurt pastry fresh fruit full english breakfast overall world club rather standard business class lack personalized attention lack feel good experience want compete long way go hope make bit return flight,0.12171717171717171,Positive
1,norway,2019,missed connecting flight,san francisco oslo via london head support damaged sit hour leaned forward flight san francisco delayed missed connecting flight london oslo came first counter received new flight hour minute later rude staff gave voucher gbp,0.02159090909090909,Positive
4,czech republic,2019,said need check baggage,connection flight london berlin traveling hand luggage got automatic boarding gate man gate said need check baggage right grab passport boarding pas flight full check overhead locker thing put seat fit hand luggage flight arrived berlin minute late,0.18392857142857139,Positive
3,india,2019,delayed due maintenance,london bangalore flight bangalore london november delayed hour resulted missing connection flight return london bangalore initially delayed hr assigned boarding gate waiting gate min announcement made flight delayed hr min due maintenance,-0.10833333333333334,Negative
1,united states,2019,never fly,lisbon london pay extra check bag ensure using share overhead space charge euro check bag final destination insist briefcase put seat cramped aircraft ensure room overhead bin traveler cheap check bag insult never fly,0.0,Neutral
9,malaysia,2019,surprisingly good flight,doha london surprisingly good flight ontime departure early arrival min attentive friendly crew especially towards child food halal since doha clearly announced passenger bag arrival ok seat leg room entertainment beyond expectation,0.31071428571428567,Positive
4,united kingdom,2019,plane old cramped,london buenos aire paid extra top holiday cost fly direct flight firstly cancelled flight month departure meaning go day earlier pay extra night hotel plane old cramped making difficult get walk around hour flight entertainment system pathetic much film choice random selection tv programme game drink service lacking food awful snack offered long haul flight comfort pack toothbrushtoothpaste etc offering,-0.09999999999999999,Negative
5,united kingdom,2019,movie selection average,san francisco london wonderful aeroplane movie selection average staff polite fist time used call button midflight response fast second occasion repeatedly ignored call button minute see acceptable,0.2625,Positive
1,australia,2019,disappointment airline,sydney singapore packed like sardine tin disappointment airline pack even getting seat debacle due cramped nature flight configuration awkwardly stare fellow guest sit right opposite trying lock gaze seat close aisle time felt like people walking get past ( narrow passage way ) would could recommended airline seat best premium economy,-0.06116071428571426,Negative
1,united kingdom,2019,begrudge flying,london mauritius fortunate enough flown many different airline including low cost carrier also upper class cabin premium airline without shadow doubt whole experience poorest aeroplane seat general service experience importantly poor customer service following bad flight truly feel airline deserves go bust truly disgraceful approach service product deliver begrudge flying given option always choose different airline,0.004166666666666689,Positive
10,netherlands,2019,excellent premium host service,los angeles amsterdam via london due delayed take risked missing connecting flight thanks excellent premium host service julie colleague managed time thank much,0.215,Positive
2,ireland,2019,remarkably bad experience,london vancouver used fly aircraft route many year longer priced competitively flew th remarkably bad experience food service poor aspect chicken tandoori far spicy palette drink offered meal astonishing rather tea coffee obviously far cheaper offering supplied soon dinner tray handed ask twice beer deliveredthis put sync service one time ( yes one time ) offer tea coffee obviously missed completely service good warmth hospitality hr flight engagement pretty critical hostesshost seemed interested sitting extra legroom seat essentially ignored everyone else cold snack cold tasteless sandwich prior landing entertainment system joke old become accustomed normalnewish tv screen blown away system still place screen size equivalent phone music selection worth talking used ipad similar route flown air canada westjet virgin atlantic air transat far worst airline budget nature offer paid meal believe mighty offer terrible product spend fly better actively avoid long haul,-0.00591397849462365,Negative
2,australia,2019,used good airline,flight departure delayed due captain described announcement mix paperwork disembarkation delayed due also described mix landing bridge allocation plane taxi around runway gate found missed connecting flight staff purple airport supposed help passenger find connecting flight know ended shunted onto another flight resulting four hour delay inconvenience due ba incompetent management seat would recline food carbohydrate filigree flight attendant rude used good airline,-0.017857142857142856,Negative
2,united kingdom,2019,left great deal desired,london heathrow lisbon mediocre flight smooth arrived time cabin service left great deal desired staff seemed going motion bread roll offered meal service despite requesting glass wine accompany meal forthcoming staff required ‘ nudge delivered great club europe experience,0.3,Positive
9,united kingdom,2019,friendly welcoming crew,tirana london gatwick fly around six time month thanks work almost always pleasant experience past flight definitely outdid others boarded departed exactly time friendly welcoming crew flight fully booked travel companion lucky one sitting row could empty middle seat therefore space best surprise flight far availability wifi never flight within europe fact wifi package got included texting unlimited incredibly fast good home connection truly made flight enjoyable allowed continue business even flight extremely valuable something improve would leg space flight noticed particularly tight although common problem cm tall also unknown reason food snack served hour minute flight drink slight struggle skipped breakfast managed well flight however arrived ahead schedule deboarded quickly always recommend continue,0.2049886621315193,Positive
10,united kingdom,2019,great service flight,gatwick st lucia great service flight thank much cabin great cabin crew excellent service,0.7,Positive
10,united kingdom,2019,friendly welcoming,london singapore commend staff occasion friendly welcoming accommodating passenger throughout flight even last moment laughing joking u highly professional sensitive need despite tiredness thank making long journey tolerable one,0.10499999999999998,Positive
3,united kingdom,2019,find alternative airline,london san francisco return economy seat small outbound bearable empty seat two u returning empty seat horrible female lean seat front collect belonging want get anything bag seat front need major maneuvering touching person next throughout flight unavoidable flew way longer air vent adjust flight got stuffy warm ask turn ac way literally sweating economy small aircraft mostly made business class asian vegetarian meal good usual although breakfast terrible asian vegetarian breakfast economy plus much better find alternative airline long haul flight worth,0.008552631578947367,Positive
1,australia,2019,still awaiting refund,bordeaux gatwick cancelled september flight due pilot strike advance notice made alternative travel arrangement confirmed wanted cancel end order receive refund received confirmation august refunded fare soon enough still awaiting refund euro cost baggage paid six week later lodged complaint th october action lodged another complaint th october still action cancelled flight refund money call customer service,-0.015624999999999993,Negative
10,united kingdom,2019,loved every minute flight,seychelles london day time flight back london staff welcoming greeted entry aircraft shown seat jk best seat couple book away toilet front cabin window k seat direct access aisle ontime departure swift meal service nothing trouble flight full easy access club kitchen meal service great entertainment found flight great love inbound day time flight london easiest travel seat screen worked great problem loved every minute flight big thank staff fantastic looking forward next flight rio december,0.3766666666666667,Positive
1,united kingdom,2019,trust loved one,london belfast bullied parent spoilt special occasion booked parent attend investiture palace mother heart attack month ago first flight post recovery chosen expecting best level service instead treated appallingly felt bullied airline staff mother suffers claustrophobia always request aisle seat booked parent aisle seat side side printed boarding pass seat c arrival checkin one boarding pass recognised scanner assistance printed new one going security boarding pas recognised new pas printed parent arrived gate noticed one seat changed father explained situation rep checkin started quoting ‘ geneva convention contracted get b could change seat wanted waiting gate try resolve situation eventually minute airborne rushed aircraft forced sit apart care welfare circumstance stage receive apologetic word someone recovering heart attack unnecessary stressful event spoilt special family occasion holding hope ba slide grace halt seem constantly disappointed await ba response parent ; know fly carrier handing back amex point appropriate apology issued update summary trust loved one care,0.12246753246753246,Positive
1,canada,2019,downgraded premium economy,london cape town booked business class ticket year advance trip africa usually fly star alliance picked segment better connection timing london cape town huge mistake tried reserve seat website twice able tried call twice gave hold hour time call back option arrived today london toronto connection desk seven hour flight told business class oversold would downgraded premium economy ba representative told u reserved seat bottom list business class loyalty customer would priority seat u would still welcome lounge ( bonus ) problem u clear security get lounge since could print boarding pass ( due grade ) took close hour get settled lounge time first arrived connecting desk asked speak manager four interaction staff told would get speak u giving impression trying pas unhappy customer fast could one point got visibly frustrated staff issuing new boarding pass indicated grade voluntary definitely two half hour customer service manager came speak u first one actually apologetic tried address situation customer oriented perspective think giving bulkhead seat premium economy basic lounge access paying business class passenger adequate customer service downgrade paid business fare upcoming overnight flight booking flight,0.14094896331738438,Positive
5,united states,2019,seems understaffed,san jose london tv screen f broken could locked position would allow watch movie flight attendant could fix suggested move different seat slipped purpose checked back seat front dirty tray moved hole right side tv screen sensitive enough operated touch although husband e turned breakfast card together flight attendant insisted planning wake serve breakfast flight attendant best seems understaffed,0.0896103896103896,Positive
4,united kingdom,2019,offering ultra low cost service,london heathrow edinburgh boarding efficient flight full passenger asked volunteer check hand luggage would get priority boarding took offer laptop carried plane aircraft two month old sat back plane f sure ryanair room aircraft offering ultra low cost service cloak legacy carrier legitimacy,0.19,Positive
8,united kingdom,2019,food fine service friendly,flight gatwick barbados check business lounge good look like added champagne self service drink positive breakfast good flight left time boarding well run flown economy cabin seems ok new configuration come panasonic ife system way better old rockwell collins system food fine service friendly,0.365530303030303,Positive
9,canada,2019,service fantastic,supposed flight bumped icelandair flight rebooked onto direct toronto london heathrow tried get changed supposed fly gatwick flight quite good service fantastic chicken tikka masala tasty crew onboard friendly flight time landing amazingly smooth,0.31071428571428567,Positive
1,united kingdom,2019,check counter closed,travelling jeddah london bag arrive hour minute earlier check counter closed tried best staff help leave bag allowed take bag plane london made complaint saying cant thing get customer service phone call take hour minute wait,0.15000000000000002,Positive
10,united kingdom,2019,excellent flight,san francisco london efficient check friendly agent offered upgrade first $ per person declined refurbished lounge spacious comfortable nice selection snack boarding time could better controlled flight left landed ahead schedule flight attendant excellent food vastly improved compared last trip business class cheap excellent flight complaint,0.3403846153846154,Positive
10,united kingdom,2019,happy short flight,london belfast check fast efficient using terminal first class check security area really good straight lounge great selection food drink early morning really like boarding process ieby group number onboard service quality breakfast served excellent overall happy short flight,0.38636363636363635,Positive
1,germany,2019,three hour get rebooking,frankfurt london flight attendant kind flying return flight canceled london city airport took almost three hour get rebooking hotel voucher transportation arranged could done far efficiently water nothing necessity,0.3,Positive
10,india,2019,awesome experience,hyderabad san francisco via london awesome experience one customer service representative called regard reimbursement put across lady named florencia helped gather detail ( bank address etc ) required payment also initiated payment instantly certainly beyond expected great job service exemplary,0.47857142857142854,Positive
2,switzerland,2019,seat surprisingly comfortable,vancouver london poor experience flight business nice much crowded economical class one toilet closed ( nobody around repair ) one point even better asian company even freezing need freeze hour trip staff answer question staff make better one good point seat surprisingly comfortable easy make better,0.2769230769230769,Positive
